Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
239770,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,50,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239771,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239772,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,50,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239773,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,60,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239774,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239775,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.1,0.15,60,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239776,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,20,62.84,1501,1387,44,1343,379,207,292,0,465,0,0,114,8,1509,844,499,1509,621852.36,6383.47,72,198,185,888,0,0,0,0,379,207,757,0
239777,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,20,62.34,1501,1387,46,1341,0,208,297,0,836,0,0,114,8,1509,836,505,1509,687464.79,7063.9,24,73,54,1190,0,0,0,0,0,208,1133,0
239778,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,20,66.44,1499,1385,44,1341,388,0,450,0,503,0,0,114,10,1509,891,450,1509,771991.93,7926.19,48,126,132,1035,0,0,0,0,388,0,953,0
239779,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,30,59.41,1501,1387,74,1313,523,306,227,0,257,0,0,114,8,1509,780,533,1509,607050.18,6246.6,72,198,185,131,129,598,0,0,523,306,484,0
239780,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,30,56.78,1499,1385,80,1305,0,311,253,0,741,0,0,114,10,1509,741,564,1509,616801.77,6344.33,24,73,54,57,53,1044,0,0,0,311,994,0
239781,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,30,66.64,1499,1385,75,1310,551,0,437,0,322,0,0,114,10,1509,873,437,1509,864233.31,8887.45,48,126,132,82,91,831,0,0,551,0,759,0
239782,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,40,57.74,1501,1387,76,1311,577,378,138,38,78,102,0,114,8,1509,757,554,1509,589658.32,6071.43,72,198,185,131,129,114,82,400,577,378,216,140
239783,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,40,53.18,1499,1385,82,1303,0,393,173,44,182,511,0,114,10,1509,693,610,1509,604248.86,6224.74,24,73,54,57,53,50,54,938,0,393,355,555
239784,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,40,65.98,1499,1385,77,1308,619,0,326,119,85,159,0,114,10,1509,863,445,1509,879067.76,9044.34,48,126,132,82,91,72,49,708,619,0,411,278
239785,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,50,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239786,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239787,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,50,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239788,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,60,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239789,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239790,20,-0.08,-0.02,-0.5,-0.4,1,0.1,0.2,0.15,60,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239791,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,20,67.55,1501,1387,31,1356,781,198,242,0,135,0,0,114,8,1509,916,440,1509,385131.37,3939.46,371,268,194,523,0,0,0,0,781,198,377,0
239792,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,20,62.34,1501,1387,46,1341,0,208,297,0,836,0,0,114,8,1509,836,505,1509,687464.79,7063.9,24,73,54,1190,0,0,0,0,0,208,1133,0
239793,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,20,70.9,1499,1385,31,1354,810,0,394,0,150,0,0,114,10,1509,960,394,1509,517749.64,5301.43,347,199,152,656,0,0,0,0,810,0,544,0
239794,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,30,69.4,1501,1387,44,1343,879,278,133,0,53,0,0,114,8,1509,932,411,1509,384709.8,3947.04,371,268,194,146,95,269,0,0,879,278,186,0
239795,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,30,56.78,1499,1385,80,1305,0,311,253,0,741,0,0,114,10,1509,741,564,1509,616801.77,6344.33,24,73,54,57,53,1044,0,0,0,311,994,0
239796,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,30,76.19,1499,1385,45,1340,940,0,319,0,81,0,0,114,10,1509,1021,319,1509,602366.75,6185.56,347,199,152,112,73,457,0,0,940,0,400,0
239797,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,40,69.97,1501,1387,45,1342,910,322,62,19,19,10,0,114,8,1509,939,403,1509,376803.27,3872.32,371,268,194,146,95,83,44,141,910,322,81,29
239798,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,40,53.18,1499,1385,82,1303,0,393,173,44,182,511,0,114,10,1509,693,610,1509,604248.86,6224.74,24,73,54,57,53,50,54,938,0,393,355,555
239799,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,40,77.97,1499,1385,46,1339,992,0,209,86,21,31,0,114,10,1509,1044,295,1509,615869.78,6329.07,347,199,152,112,73,57,28,371,992,0,230,117
239800,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,50,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239801,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239802,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,50,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239803,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,60,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239804,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239805,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.1,0.15,60,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239806,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,20,62.84,1501,1387,44,1343,379,207,292,0,465,0,0,114,8,1509,844,499,1509,621852.36,6383.47,72,198,185,888,0,0,0,0,379,207,757,0
239807,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,20,62.34,1501,1387,46,1341,0,208,297,0,836,0,0,114,8,1509,836,505,1509,687464.79,7063.9,24,73,54,1190,0,0,0,0,0,208,1133,0
239808,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,20,66.44,1499,1385,44,1341,388,0,450,0,503,0,0,114,10,1509,891,450,1509,771991.93,7926.19,48,126,132,1035,0,0,0,0,388,0,953,0
239809,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,30,59.41,1501,1387,74,1313,523,306,227,0,257,0,0,114,8,1509,780,533,1509,607050.18,6246.6,72,198,185,131,129,598,0,0,523,306,484,0
239810,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,30,56.78,1499,1385,80,1305,0,311,253,0,741,0,0,114,10,1509,741,564,1509,616801.77,6344.33,24,73,54,57,53,1044,0,0,0,311,994,0
239811,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,30,66.64,1499,1385,75,1310,551,0,437,0,322,0,0,114,10,1509,873,437,1509,864233.31,8887.45,48,126,132,82,91,831,0,0,551,0,759,0
239812,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,40,57.74,1501,1387,76,1311,577,378,138,38,78,102,0,114,8,1509,757,554,1509,589658.32,6071.43,72,198,185,131,129,114,82,400,577,378,216,140
239813,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,40,53.18,1499,1385,82,1303,0,393,173,44,182,511,0,114,10,1509,693,610,1509,604248.86,6224.74,24,73,54,57,53,50,54,938,0,393,355,555
239814,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,40,65.98,1499,1385,77,1308,619,0,326,119,85,159,0,114,10,1509,863,445,1509,879067.76,9044.34,48,126,132,82,91,72,49,708,619,0,411,278
239815,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,50,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239816,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239817,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,50,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239818,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,60,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239819,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239820,20,-0.08,-0.02,-0.5,-0.4,1,0.2,0.2,0.15,60,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239821,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,20,71.17,1501,1387,31,1356,830,196,195,0,135,0,0,114,8,1509,965,391,1509,524891.3,5780.04,389,284,207,476,0,0,0,0,830,196,330,0
239822,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,20,66.29,1501,1387,46,1341,0,208,244,0,889,0,0,114,8,1509,889,452,1509,959794.53,9469.48,24,73,54,1190,0,0,0,0,0,208,1133,0
239823,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,20,76.74,1499,1385,31,1354,872,0,315,0,167,0,0,114,10,1509,1039,315,1509,757638.93,7175.47,366,218,176,594,0,0,0,0,872,0,482,0
239824,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,30,72.15,1501,1387,44,1343,921,270,104,0,48,0,0,114,8,1509,969,374,1509,509478.54,5964.47,389,284,207,146,94,223,0,0,921,270,152,0
239825,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,30,59.31,1499,1385,80,1305,0,311,220,0,774,0,0,114,10,1509,774,531,1509,932198.93,9278.0,24,73,54,57,53,1044,0,0,0,311,994,0
239826,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,30,81.42,1499,1385,45,1340,1015,0,249,0,76,0,0,114,10,1509,1091,249,1509,890818.65,8163.73,366,218,176,112,91,377,0,0,1015,0,325,0
239827,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,40,73.03,1501,1387,45,1342,949,308,45,9,23,8,0,114,8,1509,980,362,1509,497724.2,5997.93,389,284,207,146,94,71,36,115,949,308,68,17
239828,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,40,56.41,1499,1385,82,1303,0,393,146,29,209,526,0,114,10,1509,735,568,1509,900945.68,9518.58,24,73,54,57,53,50,54,938,0,393,355,555
239829,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,40,83.57,1499,1385,46,1339,1065,0,169,51,30,24,0,114,10,1509,1119,220,1509,926094.07,8451.03,366,218,176,112,91,52,25,299,1065,0,199,75
239830,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,50,72.35,1501,1387,45,1342,952,316,0,55,0,19,0,114,8,1509,971,371,1509,484455.56,5922.72,389,284,207,146,94,71,36,115,952,316,0,74
239831,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,50,53.95,1499,1385,82,1303,0,421,0,179,0,703,0,114,10,1509,703,600,1509,829980.48,9024.15,24,73,54,57,53,50,54,938,0,421,0,882
239832,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,50,83.27,1499,1385,46,1339,1068,0,0,224,0,47,0,114,10,1509,1115,224,1509,874874.69,8185.49,366,218,176,112,91,52,25,299,1068,0,0,271
239833,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,60,72.35,1501,1387,45,1342,952,316,0,55,0,19,0,114,8,1509,971,371,1509,484455.56,5922.72,389,284,207,146,94,71,36,115,952,316,0,74
239834,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,60,53.95,1499,1385,82,1303,0,421,0,179,0,703,0,114,10,1509,703,600,1509,829980.48,9024.15,24,73,54,57,53,50,54,938,0,421,0,882
239835,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.1,0.15,60,83.27,1499,1385,46,1339,1068,0,0,224,0,47,0,114,10,1509,1115,224,1509,874874.69,8185.49,366,218,176,112,91,52,25,299,1068,0,0,271
239836,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,20,66.87,1501,1387,44,1343,418,206,239,0,480,0,0,114,8,1509,898,445,1509,867280.63,8675.94,74,203,201,865,0,0,0,0,418,206,719,0
239837,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,20,66.29,1501,1387,46,1341,0,208,244,0,889,0,0,114,8,1509,889,452,1509,959794.53,9469.48,24,73,54,1190,0,0,0,0,0,208,1133,0
239838,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,20,72.78,1499,1385,44,1341,441,0,365,0,535,0,0,114,10,1509,976,365,1509,1164456.98,10415.74,50,131,155,1005,0,0,0,0,441,0,900,0
239839,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,30,62.07,1501,1387,74,1313,566,303,195,0,249,0,0,114,8,1509,815,498,1509,874003.95,8925.91,74,203,201,146,132,557,0,0,566,303,444,0
239840,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,30,59.31,1499,1385,80,1305,0,311,220,0,774,0,0,114,10,1509,774,531,1509,932198.93,9278.0,24,73,54,57,53,1044,0,0,0,311,994,0
239841,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,30,72.21,1499,1385,75,1310,618,0,364,0,328,0,0,114,10,1509,946,364,1509,1386762.97,11829.95,50,131,155,105,98,771,0,0,618,0,692,0
239842,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,40,61.17,1501,1387,76,1311,621,372,111,26,93,88,0,114,8,1509,802,509,1509,859782.21,9043.9,74,203,201,146,132,113,77,365,621,372,204,114
239843,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,40,56.41,1499,1385,82,1303,0,393,146,29,209,526,0,114,10,1509,735,568,1509,900945.68,9518.58,24,73,54,57,53,50,54,938,0,393,355,555
239844,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,40,72.09,1499,1385,77,1308,692,0,281,84,106,145,0,114,10,1509,943,365,1509,1430210.75,12296.28,50,131,155,105,98,79,47,643,692,0,387,229
239845,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,50,59.57,1501,1387,76,1311,621,394,0,136,0,160,0,114,8,1509,781,530,1509,822787.55,8815.62,74,203,201,146,132,113,77,365,621,394,0,296
239846,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,50,53.95,1499,1385,82,1303,0,421,0,179,0,703,0,114,10,1509,703,600,1509,829980.48,9024.15,24,73,54,57,53,50,54,938,0,421,0,882
239847,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,50,70.8,1499,1385,77,1308,692,0,0,382,0,234,0,114,10,1509,926,382,1509,1316818.91,11681.37,50,131,155,105,98,79,47,643,692,0,0,616
239848,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,60,59.57,1501,1387,76,1311,621,394,0,136,0,160,0,114,8,1509,781,530,1509,822787.55,8815.62,74,203,201,146,132,113,77,365,621,394,0,296
239849,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,60,53.95,1499,1385,82,1303,0,421,0,179,0,703,0,114,10,1509,703,600,1509,829980.48,9024.15,24,73,54,57,53,50,54,938,0,421,0,882
239850,20,-0.08,-0.02,-0.5,-0.4,2,0.1,0.2,0.15,60,70.8,1499,1385,77,1308,692,0,0,382,0,234,0,114,10,1509,926,382,1509,1316818.91,11681.37,50,131,155,105,98,79,47,643,692,0,0,616
239851,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,20,67.55,1501,1387,31,1356,781,198,242,0,135,0,0,114,8,1509,916,440,1509,385131.37,3939.46,371,268,194,523,0,0,0,0,781,198,377,0
239852,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,20,62.34,1501,1387,46,1341,0,208,297,0,836,0,0,114,8,1509,836,505,1509,687464.79,7063.9,24,73,54,1190,0,0,0,0,0,208,1133,0
239853,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,20,70.9,1499,1385,31,1354,810,0,394,0,150,0,0,114,10,1509,960,394,1509,517749.64,5301.43,347,199,152,656,0,0,0,0,810,0,544,0
239854,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,30,69.4,1501,1387,44,1343,879,278,133,0,53,0,0,114,8,1509,932,411,1509,384709.8,3947.04,371,268,194,146,95,269,0,0,879,278,186,0
239855,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,30,56.78,1499,1385,80,1305,0,311,253,0,741,0,0,114,10,1509,741,564,1509,616801.77,6344.33,24,73,54,57,53,1044,0,0,0,311,994,0
239856,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,30,76.19,1499,1385,45,1340,940,0,319,0,81,0,0,114,10,1509,1021,319,1509,602366.75,6185.56,347,199,152,112,73,457,0,0,940,0,400,0
239857,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,40,69.97,1501,1387,45,1342,910,322,62,19,19,10,0,114,8,1509,939,403,1509,376803.27,3872.32,371,268,194,146,95,83,44,141,910,322,81,29
239858,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,40,53.18,1499,1385,82,1303,0,393,173,44,182,511,0,114,10,1509,693,610,1509,604248.86,6224.74,24,73,54,57,53,50,54,938,0,393,355,555
239859,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,40,77.97,1499,1385,46,1339,992,0,209,86,21,31,0,114,10,1509,1044,295,1509,615869.78,6329.07,347,199,152,112,73,57,28,371,992,0,230,117
239860,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,50,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239861,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239862,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,50,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239863,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,60,69.52,1501,1387,45,1342,913,330,0,79,0,20,0,114,8,1509,933,409,1509,366819.18,3770.3,371,268,194,146,95,83,44,141,913,330,0,99
239864,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239865,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.1,0.15,60,77.45,1499,1385,46,1339,995,0,0,302,0,42,0,114,10,1509,1037,302,1509,584021.59,6004.75,347,199,152,112,73,57,28,371,995,0,0,344
239866,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,20,62.84,1501,1387,44,1343,379,207,292,0,465,0,0,114,8,1509,844,499,1509,621852.36,6383.47,72,198,185,888,0,0,0,0,379,207,757,0
239867,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,20,62.34,1501,1387,46,1341,0,208,297,0,836,0,0,114,8,1509,836,505,1509,687464.79,7063.9,24,73,54,1190,0,0,0,0,0,208,1133,0
239868,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,20,66.44,1499,1385,44,1341,388,0,450,0,503,0,0,114,10,1509,891,450,1509,771991.93,7926.19,48,126,132,1035,0,0,0,0,388,0,953,0
239869,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,30,59.41,1501,1387,74,1313,523,306,227,0,257,0,0,114,8,1509,780,533,1509,607050.18,6246.6,72,198,185,131,129,598,0,0,523,306,484,0
239870,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,30,56.78,1499,1385,80,1305,0,311,253,0,741,0,0,114,10,1509,741,564,1509,616801.77,6344.33,24,73,54,57,53,1044,0,0,0,311,994,0
239871,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,30,66.64,1499,1385,75,1310,551,0,437,0,322,0,0,114,10,1509,873,437,1509,864233.31,8887.45,48,126,132,82,91,831,0,0,551,0,759,0
239872,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,40,57.74,1501,1387,76,1311,577,378,138,38,78,102,0,114,8,1509,757,554,1509,589658.32,6071.43,72,198,185,131,129,114,82,400,577,378,216,140
239873,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,40,53.18,1499,1385,82,1303,0,393,173,44,182,511,0,114,10,1509,693,610,1509,604248.86,6224.74,24,73,54,57,53,50,54,938,0,393,355,555
239874,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,40,65.98,1499,1385,77,1308,619,0,326,119,85,159,0,114,10,1509,863,445,1509,879067.76,9044.34,48,126,132,82,91,72,49,708,619,0,411,278
239875,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,50,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239876,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,50,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239877,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,50,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239878,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,60,56.52,1501,1387,76,1311,577,400,0,170,0,164,0,114,8,1509,741,570,1509,564659.03,5810.56,72,198,185,131,129,114,82,400,577,400,0,334
239879,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,60,51.11,1499,1385,82,1303,0,421,0,216,0,666,0,114,10,1509,666,637,1509,555639.57,5716.65,24,73,54,57,53,50,54,938,0,421,0,882
239880,20,-0.08,-0.02,-0.5,-0.4,2,0.2,0.2,0.15,60,64.45,1499,1385,77,1308,619,0,0,465,0,224,0,114,10,1509,843,465,1509,813868.27,8373.56,48,126,132,82,91,72,49,708,619,0,0,689
239881,20,-0.08,-0.02,-0.5,-0.35,1,0.1,0.1,0.15,20,66.53,2423,2275,46,2229,1256,324,422,0,227,0,0,148,18,2441,1483,746,2441,602217.91,6185.56,604,426,336,863,0,0,0,0,1256,324,649,0
239882,20,-0.08,-0.02,-0.5,-0.35,1,0.1,0.1,0.15,20,60.47,2423,2275,69,2206,0,343,529,0,1334,0,0,148,18,2441,1334,872,2441,944889.98,9761.55,50,123,81,1952,0,0,0,0,0,343,1863,0
239883,20,-0.08,-0.02,-0.5,-0.35,1,0.1,0.1,0.15,20,69.77,2417,2269,46,2223,1297,0,672,0,254,0,0,148,24,2441,1551,672,2441,801986.93,8228.72,554,310,271,1088,0,0,0,0,1297,0,926,0
239884,20,-0.08,-0.02,-0.5,-0.35,1,0.1,0.1,0.15,30,68.54,2423,2275,63,2212,1418,444,252,0,98,0,0,148,18,2441,1516,696,2441,603729.49,6222.9,604,426,336,214,153,479,0,0,1418,444,350,0
