Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
76272,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.1,0.15,50,79.74,7114,6745,274,6471,4838,0,0,1311,0,322,0,369,68,7182,5160,1311,7182,3599834.02,35635.74,1658,997,700,476,413,272,184,1771,4838,0,0,1633
76273,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.1,0.15,60,68.77,7128,6759,255,6504,4286,1600,0,431,0,187,0,369,54,7182,4473,2031,7182,1619364.86,24148.79,1849,1308,938,596,457,315,228,813,4286,1600,0,618
76274,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.1,0.15,60,52.36,7121,6752,438,6314,0,2103,0,905,0,3306,0,369,61,7182,3306,3008,7182,2363770.72,31713.87,202,363,362,240,249,196,292,4410,0,2103,0,4211
76275,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.1,0.15,60,79.74,7114,6745,274,6471,4838,0,0,1311,0,322,0,369,68,7182,5160,1311,7182,3599834.02,35635.74,1658,997,700,476,413,272,184,1771,4838,0,0,1633
76276,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,20,61.25,7128,6759,171,6588,1584,1154,1399,0,2451,0,0,369,54,7182,4035,2553,7182,2575102.04,30472.63,453,832,845,4458,0,0,0,0,1584,1154,3850,0
76277,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,20,60.46,7126,6757,184,6573,0,1167,1432,0,3974,0,0,369,56,7182,3974,2599,7182,2722775.9,31848.31,202,363,362,5646,0,0,0,0,0,1167,5406,0
76278,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,20,66.01,7117,6748,172,6576,1649,0,2235,0,2692,0,0,369,65,7182,4341,2235,7182,3436869.83,36170.92,251,480,514,5331,0,0,0,0,1649,0,4927,0
76279,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,30,58.09,7128,6759,359,6400,2220,1574,1108,0,1498,0,0,369,54,7182,3718,2682,7182,2742704.91,32855.87,453,832,845,608,599,3063,0,0,2220,1574,2606,0
76280,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,30,55.78,7123,6754,406,6348,0,1612,1195,0,3541,0,0,369,59,7182,3541,2807,7182,2642066.04,31821.06,202,363,362,240,249,4932,0,0,0,1612,4736,0
76281,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,30,67.06,7114,6745,378,6367,2411,0,2097,0,1859,0,0,369,68,7182,4270,2097,7182,4660658.48,44284.08,251,480,514,404,426,4292,0,0,2411,0,3956,0
76282,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,40,57.21,7128,6759,382,6377,2510,1935,642,152,561,577,0,369,54,7182,3648,2729,7182,2645107.73,33676.7,453,832,845,608,599,457,413,2170,2510,1935,1203,729
76283,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,40,53.74,7121,6752,438,6314,0,2016,742,163,1273,2120,0,369,61,7182,3393,2921,7182,2613600.31,33448.74,202,363,362,240,249,196,292,4410,0,2016,2015,2283
76284,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,40,68.55,7113,6744,403,6341,2813,0,1578,416,674,860,0,369,69,7182,4347,1994,7182,5268909.84,48856.39,251,480,514,404,426,336,278,3652,2813,0,2252,1276
76285,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,50,56.33,7128,6759,382,6377,2526,2009,0,776,0,1066,0,369,54,7182,3592,2785,7182,2494809.67,32793.81,453,832,845,608,599,457,413,2170,2526,2009,0,1842
76286,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,50,52.36,7121,6752,438,6314,0,2103,0,905,0,3306,0,369,61,7182,3306,3008,7182,2363770.72,31713.87,202,363,362,240,249,196,292,4410,0,2103,0,4211
76287,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,50,68.08,7113,6744,403,6341,2830,0,0,2024,0,1487,0,369,69,7182,4317,2024,7182,4927757.49,47029.97,251,480,514,404,426,336,278,3652,2830,0,0,3511
76288,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,60,56.33,7128,6759,382,6377,2526,2009,0,776,0,1066,0,369,54,7182,3592,2785,7182,2494809.67,32793.81,453,832,845,608,599,457,413,2170,2526,2009,0,1842
76289,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,60,52.36,7121,6752,438,6314,0,2103,0,905,0,3306,0,369,61,7182,3306,3008,7182,2363770.72,31713.87,202,363,362,240,249,196,292,4410,0,2103,0,4211
76290,10,-0.1,-0.02,-0.6,-0.25,2,0.1,0.2,0.15,60,68.08,7113,6744,403,6341,2830,0,0,2024,0,1487,0,369,69,7182,4317,2024,7182,4927757.49,47029.97,251,480,514,404,426,336,278,3652,2830,0,0,3511
76291,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,20,63.3,7128,6759,132,6627,3427,1060,1372,0,768,0,0,369,54,7182,4195,2432,7182,1332775.21,13651.36,1792,1242,883,2710,0,0,0,0,3427,1060,2140,0
76292,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,20,56.55,7126,6757,184,6573,0,1167,1689,0,3717,0,0,369,56,7182,3717,2856,7182,2011890.19,20693.64,202,363,362,5646,0,0,0,0,0,1167,5406,0
76293,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,20,65.97,7117,6748,133,6615,3526,0,2251,0,838,0,0,369,65,7182,4364,2251,7182,1789949.52,18292.53,1594,915,605,3501,0,0,0,0,3526,0,3089,0
76294,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,30,65.25,7128,6759,250,6509,3899,1383,879,0,348,0,0,369,54,7182,4247,2262,7182,1376243.94,14188.56,1792,1242,883,570,455,1567,0,0,3899,1383,1227,0
76295,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,30,52.85,7123,6754,406,6348,0,1612,1381,0,3355,0,0,369,59,7182,3355,2993,7182,1742633.68,18254.48,202,363,362,240,249,4932,0,0,0,1612,4736,0
76296,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,30,71.09,7115,6746,268,6478,4141,0,1873,0,464,0,0,369,67,7182,4605,1873,7182,2274289.82,23326.72,1594,915,605,412,352,2600,0,0,4141,0,2337,0
76297,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,40,65.89,7128,6759,265,6494,4067,1638,442,135,123,89,0,369,54,7182,4279,2215,7182,1279711.1,13186.02,1792,1242,883,570,455,340,254,958,4067,1638,565,224
76298,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,40,50.78,7121,6752,438,6314,0,2016,853,239,1162,2044,0,369,61,7182,3206,3108,7182,1738046.47,18176.07,202,363,362,240,249,196,292,4410,0,2016,2015,2283
76299,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,40,73.44,7114,6745,285,6460,4420,0,1238,478,144,180,0,369,68,7182,4744,1716,7182,2423845.08,24837.12,1594,915,605,412,352,263,169,2150,4420,0,1382,658
76300,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,50,65.71,7128,6759,265,6494,4076,1670,0,557,0,191,0,369,54,7182,4267,2227,7182,1238827.96,12764.34,1792,1242,883,570,455,340,254,958,4076,1670,0,748
76301,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,50,49.62,7121,6752,438,6314,0,2103,0,1078,0,3133,0,369,61,7182,3133,3181,7182,1562742.53,16345.02,202,363,362,240,249,196,292,4410,0,2103,0,4211
76302,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,50,73.31,7114,6745,285,6460,4430,0,0,1724,0,306,0,369,68,7182,4736,1724,7182,2320940.33,23774.6,1594,915,605,412,352,263,169,2150,4430,0,0,2030
76303,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,60,65.71,7128,6759,265,6494,4076,1670,0,557,0,191,0,369,54,7182,4267,2227,7182,1238827.96,12764.34,1792,1242,883,570,455,340,254,958,4076,1670,0,748
76304,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,60,49.62,7121,6752,438,6314,0,2103,0,1078,0,3133,0,369,61,7182,3133,3181,7182,1562742.53,16345.02,202,363,362,240,249,196,292,4410,0,2103,0,4211
76305,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.1,0.15,60,73.31,7114,6745,285,6460,4430,0,0,1724,0,306,0,369,68,7182,4736,1724,7182,2320940.33,23774.6,1594,915,605,412,352,263,169,2150,4430,0,0,2030
76306,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,20,57.33,7128,6759,171,6588,1478,1156,1655,0,2299,0,0,369,54,7182,3777,2811,7182,1906631.78,19565.95,448,806,806,4528,0,0,0,0,1478,1156,3954,0
76307,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,20,56.55,7126,6757,184,6573,0,1167,1689,0,3717,0,0,369,56,7182,3717,2856,7182,2011890.19,20693.64,202,363,362,5646,0,0,0,0,0,1167,5406,0
76308,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,20,59.96,7117,6748,172,6576,1506,0,2633,0,2437,0,0,369,65,7182,3943,2633,7182,2367962.84,24233.64,246,448,460,5422,0,0,0,0,1506,0,5070,0
76309,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,30,55.09,7128,6759,360,6399,2057,1581,1293,0,1468,0,0,369,54,7182,3525,2874,7182,1916881.42,19855.0,448,806,806,574,557,3208,0,0,2057,1581,2761,0
76310,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,30,52.85,7123,6754,406,6348,0,1612,1381,0,3355,0,0,369,59,7182,3355,2993,7182,1742633.68,18254.48,202,363,362,240,249,4932,0,0,0,1612,4736,0
76311,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,30,61.17,7114,6745,379,6366,2149,0,2472,0,1745,0,0,369,68,7182,3894,2472,7182,2905238.66,29899.92,246,448,460,352,358,4502,0,0,2149,0,4217,0
76312,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,40,54.06,7128,6759,383,6376,2325,1952,754,223,503,619,0,369,54,7182,3447,2929,7182,1853283.35,19268.05,448,806,806,574,557,447,416,2322,2325,1952,1257,842
76313,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,40,50.78,7121,6752,438,6314,0,2016,853,239,1162,2044,0,369,61,7182,3206,3108,7182,1738046.47,18176.07,202,363,362,240,249,196,292,4410,0,2016,2015,2283
76314,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,40,62.02,7113,6744,404,6340,2487,0,1791,617,559,886,0,369,69,7182,3932,2408,7182,3194726.93,32935.68,246,448,460,352,358,285,250,3941,2487,0,2350,1503
76315,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,50,53.32,7128,6759,383,6376,2341,2028,0,948,0,1059,0,369,54,7182,3400,2976,7182,1752185.99,18225.2,448,806,806,574,557,447,416,2322,2341,2028,0,2007
76316,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,50,49.62,7121,6752,438,6314,0,2103,0,1078,0,3133,0,369,61,7182,3133,3181,7182,1562742.53,16345.02,202,363,362,240,249,196,292,4410,0,2103,0,4211
76317,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,50,61.37,7113,6744,404,6340,2505,0,0,2449,0,1386,0,369,69,7182,3891,2449,7182,3000154.76,30931.72,246,448,460,352,358,285,250,3941,2505,0,0,3835
76318,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,60,53.32,7128,6759,383,6376,2341,2028,0,948,0,1059,0,369,54,7182,3400,2976,7182,1752185.99,18225.2,448,806,806,574,557,447,416,2322,2341,2028,0,2007
76319,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,60,49.62,7121,6752,438,6314,0,2103,0,1078,0,3133,0,369,61,7182,3133,3181,7182,1562742.53,16345.02,202,363,362,240,249,196,292,4410,0,2103,0,4211
76320,10,-0.1,-0.02,-0.6,-0.25,2,0.2,0.2,0.15,60,61.37,7113,6744,404,6340,2505,0,0,2449,0,1386,0,369,69,7182,3891,2449,7182,3000154.76,30931.72,246,448,460,352,358,285,250,3941,2505,0,0,3835
76321,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,20,68.12,1560,1402,28,1374,834,223,215,0,102,0,0,158,8,1568,936,438,1568,406692.35,4198.52,441,298,186,449,0,0,0,0,834,223,317,0
76322,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,20,61.61,1559,1401,44,1357,0,239,282,0,836,0,0,158,9,1568,836,521,1568,800658.8,8261.71,30,85,64,1178,0,0,0,0,0,239,1118,0
76323,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,20,71.32,1560,1402,28,1374,862,0,394,0,118,0,0,158,8,1568,980,394,1568,524291.97,5378.4,412,223,135,604,0,0,0,0,862,0,512,0
76324,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,30,70.77,1560,1402,54,1348,914,293,101,0,40,0,0,158,8,1568,954,394,1568,407264.68,4213.0,441,298,186,132,81,210,0,0,914,293,141,0
76325,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,30,58.29,1557,1399,97,1302,0,337,206,0,759,0,0,158,11,1568,759,543,1568,734640.83,7603.9,30,85,64,60,48,1015,0,0,0,337,965,0
76326,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,30,78.27,1560,1402,63,1339,981,0,291,0,67,0,0,158,8,1568,1048,291,1568,638664.94,6565.47,412,223,135,92,66,411,0,0,981,0,358,0
76327,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,40,71.82,1560,1402,57,1345,943,331,37,11,13,10,0,158,8,1568,966,379,1568,408515.89,4225.13,441,298,186,132,81,69,45,93,943,331,50,21
76328,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,40,56.1,1555,1397,101,1296,0,417,121,31,232,495,0,158,13,1568,727,569,1568,807994.97,8396.56,30,85,64,60,48,50,58,901,0,417,353,526
76329,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,40,80.99,1560,1402,66,1336,1040,0,192,62,16,26,0,158,8,1568,1082,254,1568,687776.42,7055.89,412,223,135,92,66,53,35,320,1040,0,208,88
76330,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,50,71.52,1560,1402,57,1345,943,336,0,47,0,19,0,158,8,1568,962,383,1568,402488.61,4164.26,441,298,186,132,81,69,45,93,943,336,0,66
76331,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,50,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76332,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,50,80.76,1560,1402,66,1336,1041,0,0,257,0,38,0,158,8,1568,1079,257,1568,665873.82,6825.86,412,223,135,92,66,53,35,320,1041,0,0,295
76333,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,60,71.52,1560,1402,57,1345,943,336,0,47,0,19,0,158,8,1568,962,383,1568,402488.61,4164.26,441,298,186,132,81,69,45,93,943,336,0,66
76334,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,60,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76335,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.1,0.15,60,80.76,1560,1402,66,1336,1041,0,0,257,0,38,0,158,8,1568,1079,257,1568,665873.82,6825.86,412,223,135,92,66,53,35,320,1041,0,0,295
76336,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,20,62.53,1560,1402,41,1361,441,239,271,0,410,0,0,158,8,1568,851,510,1568,671145.9,6928.15,104,215,214,828,0,0,0,0,441,239,681,0
76337,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,20,61.61,1559,1401,44,1357,0,239,282,0,836,0,0,158,9,1568,836,521,1568,800658.8,8261.71,30,85,64,1178,0,0,0,0,0,239,1118,0
76338,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,20,65.76,1560,1402,41,1361,450,0,466,0,445,0,0,158,8,1568,895,466,1568,803894.51,8262.14,74,131,153,1003,0,0,0,0,450,0,911,0
76339,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,30,61.55,1560,1402,86,1316,590,330,176,0,220,0,0,158,8,1568,810,506,1568,703236.79,7265.4,104,215,214,147,131,505,0,0,590,330,396,0
76340,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,30,58.29,1557,1399,97,1302,0,337,206,0,759,0,0,158,11,1568,759,543,1568,734640.83,7603.9,30,85,64,60,48,1015,0,0,0,337,965,0
76341,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,30,69.17,1560,1402,95,1307,616,0,403,0,288,0,0,158,8,1568,904,403,1568,961443.17,9893.12,74,131,153,92,99,758,0,0,616,0,691,0
76342,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,40,61.16,1560,1402,89,1313,639,398,86,26,78,86,0,158,8,1568,803,510,1568,713536.68,7380.07,104,215,214,147,131,109,69,324,639,398,164,112
76343,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,40,56.1,1555,1397,101,1296,0,417,121,31,232,495,0,158,13,1568,727,569,1568,807994.97,8396.56,30,85,64,60,48,50,58,901,0,417,353,526
76344,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,40,70.48,1560,1402,98,1304,681,0,295,90,88,150,0,158,8,1568,919,385,1568,1038717.54,10689.81,74,131,153,92,99,67,40,648,681,0,383,240
76345,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,50,60.17,1560,1402,89,1313,641,415,0,108,0,149,0,158,8,1568,790,523,1568,693022.04,7165.95,104,215,214,147,131,109,69,324,641,415,0,257
76346,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,50,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76347,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,50,69.4,1560,1402,98,1304,684,0,0,399,0,221,0,158,8,1568,905,399,1568,992510.43,10203.18,74,131,153,92,99,67,40,648,684,0,0,620
76348,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,60,60.17,1560,1402,89,1313,641,415,0,108,0,149,0,158,8,1568,790,523,1568,693022.04,7165.95,104,215,214,147,131,109,69,324,641,415,0,257
76349,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,60,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76350,10,-0.1,-0.02,-0.55,-0.45,1,0.1,0.2,0.15,60,69.4,1560,1402,98,1304,684,0,0,399,0,221,0,158,8,1568,905,399,1568,992510.43,10203.18,74,131,153,92,99,67,40,648,684,0,0,620
76351,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,20,68.12,1560,1402,28,1374,834,223,215,0,102,0,0,158,8,1568,936,438,1568,406692.35,4198.52,441,298,186,449,0,0,0,0,834,223,317,0
76352,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,20,61.61,1559,1401,44,1357,0,239,282,0,836,0,0,158,9,1568,836,521,1568,800658.8,8261.71,30,85,64,1178,0,0,0,0,0,239,1118,0
76353,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,20,71.32,1560,1402,28,1374,862,0,394,0,118,0,0,158,8,1568,980,394,1568,524291.97,5378.4,412,223,135,604,0,0,0,0,862,0,512,0
76354,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,30,70.77,1560,1402,54,1348,914,293,101,0,40,0,0,158,8,1568,954,394,1568,407264.68,4213.0,441,298,186,132,81,210,0,0,914,293,141,0
76355,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,30,58.29,1557,1399,97,1302,0,337,206,0,759,0,0,158,11,1568,759,543,1568,734640.83,7603.9,30,85,64,60,48,1015,0,0,0,337,965,0
76356,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,30,78.27,1560,1402,63,1339,981,0,291,0,67,0,0,158,8,1568,1048,291,1568,638664.94,6565.47,412,223,135,92,66,411,0,0,981,0,358,0
76357,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,40,71.82,1560,1402,57,1345,943,331,37,11,13,10,0,158,8,1568,966,379,1568,408515.89,4225.13,441,298,186,132,81,69,45,93,943,331,50,21
76358,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,40,56.1,1555,1397,101,1296,0,417,121,31,232,495,0,158,13,1568,727,569,1568,807994.97,8396.56,30,85,64,60,48,50,58,901,0,417,353,526
76359,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,40,80.99,1560,1402,66,1336,1040,0,192,62,16,26,0,158,8,1568,1082,254,1568,687776.42,7055.89,412,223,135,92,66,53,35,320,1040,0,208,88
76360,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,50,71.52,1560,1402,57,1345,943,336,0,47,0,19,0,158,8,1568,962,383,1568,402488.61,4164.26,441,298,186,132,81,69,45,93,943,336,0,66
76361,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,50,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76362,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,50,80.76,1560,1402,66,1336,1041,0,0,257,0,38,0,158,8,1568,1079,257,1568,665873.82,6825.86,412,223,135,92,66,53,35,320,1041,0,0,295
76363,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,60,71.52,1560,1402,57,1345,943,336,0,47,0,19,0,158,8,1568,962,383,1568,402488.61,4164.26,441,298,186,132,81,69,45,93,943,336,0,66
76364,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,60,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76365,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.1,0.15,60,80.76,1560,1402,66,1336,1041,0,0,257,0,38,0,158,8,1568,1079,257,1568,665873.82,6825.86,412,223,135,92,66,53,35,320,1041,0,0,295
76366,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,20,62.53,1560,1402,41,1361,441,239,271,0,410,0,0,158,8,1568,851,510,1568,671145.9,6928.15,104,215,214,828,0,0,0,0,441,239,681,0
76367,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,20,61.61,1559,1401,44,1357,0,239,282,0,836,0,0,158,9,1568,836,521,1568,800658.8,8261.71,30,85,64,1178,0,0,0,0,0,239,1118,0
76368,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,20,65.76,1560,1402,41,1361,450,0,466,0,445,0,0,158,8,1568,895,466,1568,803894.51,8262.14,74,131,153,1003,0,0,0,0,450,0,911,0
76369,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,30,61.55,1560,1402,86,1316,590,330,176,0,220,0,0,158,8,1568,810,506,1568,703236.79,7265.4,104,215,214,147,131,505,0,0,590,330,396,0
76370,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,30,58.29,1557,1399,97,1302,0,337,206,0,759,0,0,158,11,1568,759,543,1568,734640.83,7603.9,30,85,64,60,48,1015,0,0,0,337,965,0
76371,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,30,69.17,1560,1402,95,1307,616,0,403,0,288,0,0,158,8,1568,904,403,1568,961443.17,9893.12,74,131,153,92,99,758,0,0,616,0,691,0
76372,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,40,61.16,1560,1402,89,1313,639,398,86,26,78,86,0,158,8,1568,803,510,1568,713536.68,7380.07,104,215,214,147,131,109,69,324,639,398,164,112
76373,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,40,56.1,1555,1397,101,1296,0,417,121,31,232,495,0,158,13,1568,727,569,1568,807994.97,8396.56,30,85,64,60,48,50,58,901,0,417,353,526
76374,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,40,70.48,1560,1402,98,1304,681,0,295,90,88,150,0,158,8,1568,919,385,1568,1038717.54,10689.81,74,131,153,92,99,67,40,648,681,0,383,240
76375,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,50,60.17,1560,1402,89,1313,641,415,0,108,0,149,0,158,8,1568,790,523,1568,693022.04,7165.95,104,215,214,147,131,109,69,324,641,415,0,257
76376,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,50,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76377,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,50,69.4,1560,1402,98,1304,684,0,0,399,0,221,0,158,8,1568,905,399,1568,992510.43,10203.18,74,131,153,92,99,67,40,648,684,0,0,620
76378,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,60,60.17,1560,1402,89,1313,641,415,0,108,0,149,0,158,8,1568,790,523,1568,693022.04,7165.95,104,215,214,147,131,109,69,324,641,415,0,257
76379,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,60,55.02,1555,1397,101,1296,0,439,0,144,0,713,0,158,13,1568,713,583,1568,763173.64,7932.44,30,85,64,60,48,50,58,901,0,439,0,857
76380,10,-0.1,-0.02,-0.55,-0.45,1,0.2,0.2,0.15,60,69.4,1560,1402,98,1304,684,0,0,399,0,221,0,158,8,1568,905,399,1568,992510.43,10203.18,74,131,153,92,99,67,40,648,684,0,0,620
76381,10,-0.1,-0.02,-0.55,-0.45,2,0.1,0.1,0.15,20,70.74,1560,1402,28,1374,869,222,180,0,103,0,0,158,8,1568,972,402,1568,488730.41,5845.52,449,313,195,417,0,0,0,0,869,222,283,0
76382,10,-0.1,-0.02,-0.55,-0.45,2,0.1,0.1,0.15,20,64.85,1559,1401,44,1357,0,239,238,0,880,0,0,158,9,1568,880,477,1568,1025467.83,10533.45,30,85,64,1178,0,0,0,0,0,239,1118,0
76383,10,-0.1,-0.02,-0.55,-0.45,2,0.1,0.1,0.15,20,75.91,1560,1402,28,1374,913,0,331,0,130,0,0,158,8,1568,1043,331,1568,689265.25,7124.88,421,241,147,565,0,0,0,0,913,0,461,0
